combination,R2,MSE
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'Triples', 'StolenBases']",0.39316858123351583,928765.7907731129
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI']",0.40608152545662657,902844.1055872508
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks']",0.4154432847828736,889797.3085427912
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts']",0.4664066159826553,808395.5503912418
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'StolenBases']",0.41366096856320417,892001.0216364868
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks']",0.41811292131422456,885234.8551867614
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'RBI', 'Strikeouts']",0.45694293863838986,824816.9485597444
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'RBI', 'StolenBases']",0.41646019569814,886600.1637105005
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'Walks', 'Strikeouts']",0.38881608421641767,930836.1007432935
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'Walks', 'StolenBases']",0.3814098432659085,945200.2176726905
"['BattingAvg', 'Runs', 'Hits', 'Doubles', 'Strikeouts', 'StolenBases']",0.38396727869821723,940393.0366990123
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI']",0.42351967262794854,879173.3194397414
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks']",0.425011128798306,879961.559152379
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts']",0.4769501830954148,794199.2128122257
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'StolenBases']",0.43182062599879056,868014.6443063089
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks']",0.4218854750551454,883902.2589860389
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'RBI', 'Strikeouts']",0.4641954901992154,815408.3793372157
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'RBI', 'StolenBases']",0.43181154872145466,866863.3585174188
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'Walks', 'Strikeouts']",0.40864918373667747,905669.6133308199
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'Walks', 'StolenBases']",0.3980972157252759,924541.1284257509
"['BattingAvg', 'Runs', 'Hits', 'Triples', 'Strikeouts', 'StolenBases']",0.4106568868243361,902371.4343203654
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks']",0.417410054281115,888074.3903513873
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts']",0.47097936121642314,803236.435229476
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'StolenBases']",0.4174414523125479,887257.1699910893
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts']",0.4818825540589226,788271.1117929865
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'StolenBases']",0.42708693524762414,874744.3810422833
"['BattingAvg', 'Runs', 'Hits', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4765547167877978,794290.5207890447
"['BattingAvg', 'Runs', 'Hits', 'RBI', 'Walks', 'Strikeouts']",0.47219183411701005,803408.7723387287
"['BattingAvg', 'Runs', 'Hits', 'RBI', 'Walks', 'StolenBases']",0.43129598228487087,866323.2631610282
"['BattingAvg', 'Runs', 'Hits', 'RBI', 'Strikeouts', 'StolenBases']",0.47048694043564804,803565.9505504699
"['BattingAvg', 'Runs', 'Hits', 'Walks', 'Strikeouts', 'StolenBases']",0.40355345074461485,913073.0666822076
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.42183484605435095,880168.3779633625
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.4061083645507912,908402.8493085271
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.4522593497800614,834022.4197772421
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.41292465861963146,897021.4870067086
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'RBI', 'Walks']",0.412247385876052,897025.0555482287
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.45576342192159824,828713.8774399441
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.4204970424050744,883131.1640974579
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.39573746540801374,925379.9202794526
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.38546333963311324,943325.2672052452
"['BattingAvg', 'Runs', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.39784698522714923,922743.7282138728
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.41412146704508557,891552.433444546
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.4654416414228626,812872.7067569399
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.41298793291757496,892412.0707187688
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.45673259817736656,829011.1254503701
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.4096615465503114,901355.4888977341
"['BattingAvg', 'Runs', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.45062991044827855,837071.6893944758
"['BattingAvg', 'Runs', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.4618879811376357,818840.4383968131
"['BattingAvg', 'Runs', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4186045111406007,884050.8763362985
"['BattingAvg', 'Runs', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.45624025576079247,825510.6723678788
"['BattingAvg', 'Runs', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.39140163047217374,931061.464002155
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4256185033477621,876321.6373846268
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4800878981396621,789603.4734839548
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4387781775351316,853516.2537450383
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4632662836858471,824723.8114019757
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.42447972008980434,884884.815871878
"['BattingAvg', 'Runs', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4706876260677749,810469.2608242217
"['BattingAvg', 'Runs', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4653515172471108,814700.9749637011
"['BattingAvg', 'Runs', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.43107035371238406,868388.6096023576
"['BattingAvg', 'Runs', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.47541129610445976,796184.3500904025
"['BattingAvg', 'Runs', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.41164301408938436,907702.2437792573
"['BattingAvg', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4821701814167417,788794.1032860747
"['BattingAvg', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.42921183433118293,868095.3795593424
"['BattingAvg', 'Runs', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.48501330373279494,780850.7137810437
"['BattingAvg', 'Runs', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4725468231310096,809384.3496269471
"['BattingAvg', 'Runs', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4808997317797827,787664.2316470438
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.39610035267914473,911982.6809400764
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.414628742585111,890354.3708468709
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.45010121653947677,828177.6640073877
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.4184216624227484,881352.8814436395
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks']",0.4053911586652659,902825.8544406785
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.4181594974803538,875445.9639627293
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.4132699251975785,887193.3386414669
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.3839275287669238,934651.6472106229
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.37517322223668603,950885.5927527242
"['BattingAvg', 'Hits', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.35793246177566435,966945.09282586
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.4002017885564125,910241.8761636291
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.4422300876401227,840494.9228576465
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.40674927563881597,895477.6206026822
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.46859580632479253,806038.2109302101
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.4149231547563176,890069.1530365609
"['BattingAvg', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4630440868859106,809273.462682163
"['BattingAvg', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.44885594924656286,835219.4812579567
"['BattingAvg', 'Hits', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4172630004242528,883799.2696717482
"['BattingAvg', 'Hits', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.44533655698666214,833079.1700972178
"['BattingAvg', 'Hits', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.3810363129892174,938462.5145849896
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4108599796834376,896422.8090203886
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.45327170416691154,823064.0420180247
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.42369913396681136,873136.2084510246
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4785807714771259,792399.8243514325
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.42415560597273794,880307.8623475321
"['BattingAvg', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4760121536291395,791816.9788650179
"['BattingAvg', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4532387511000975,829765.5864898551
"['BattingAvg', 'Hits', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.42410268135139384,877522.8232263584
"['BattingAvg', 'Hits', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.45609145175490423,819498.3429780309
"['BattingAvg', 'Hits', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.3904826020322866,928930.6143118588
"['BattingAvg', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4724301948742339,800729.2463803997
"['BattingAvg', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.41848889489818797,884428.4211023009
"['BattingAvg', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.47508053506107284,790910.1450071249
"['BattingAvg', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4864867560122182,780869.2513486026
"['BattingAvg', 'Hits', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4740752400884081,797020.9888679928
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.40946852209623275,896229.3596821511
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4256136642042705,863011.5750417998
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4130975555205284,888267.2078542641
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.4343141746096933,858982.4127563579
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.3941559325142238,924603.8954693929
"['BattingAvg', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4165980439690517,879162.2350600004
"['BattingAvg', 'Doubles', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4435598625582669,844337.205766184
"['BattingAvg', 'Doubles', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.41440859693091775,891419.4375079069
"['BattingAvg', 'Doubles', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.4418744204039472,840820.1162473935
"['BattingAvg', 'Doubles', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.35040662922782423,989198.4483322492
"['BattingAvg', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4521596323784138,832164.7689840186
"['BattingAvg', 'Doubles', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.4124960349167915,893038.172901216
"['BattingAvg', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.45381278130716113,822948.7296030982
"['BattingAvg', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4463968208666979,842953.446501971
"['BattingAvg', 'Doubles', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.4613055351417345,816661.4251609348
"['BattingAvg', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.46547415128358444,810656.6770868634
"['BattingAvg', 'Triples', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.42175703058495567,880036.3578691871
"['BattingAvg', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.45798473949384955,818060.2346309851
"['BattingAvg', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4315288508569429,871839.9634603194
"['BattingAvg', 'Triples', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.46547718318525755,812195.8000892488
"['BattingAvg', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.47928956509214826,791880.3221636361
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'HomeRuns']",0.4223134474825426,879710.340266159
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'RBI']",0.4166858828881753,888706.6615989174
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Walks']",0.39127178174999755,931102.8663853571
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'Strikeouts']",0.40154860438433937,912959.80279473
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Triples', 'StolenBases']",0.39160443382541893,931605.2286222506
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'RBI']",0.4051107553228624,904544.0392139421
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Walks']",0.4150453420178396,890287.0281966891
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts']",0.4601594640288654,818616.2226274216
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'HomeRuns', 'StolenBases']",0.4131152437520841,893022.6927895747
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Walks']",0.4179314979179253,885350.6056419446
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'Strikeouts']",0.4531090664010666,831225.0319549721
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'RBI', 'StolenBases']",0.41603576187556046,887464.5592359146
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Walks', 'Strikeouts']",0.38955612964741126,929814.6858015271
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Walks', 'StolenBases']",0.38164921415913317,944743.3956442071
"['OnBasePct', 'Runs', 'Hits', 'Doubles', 'Strikeouts', 'StolenBases']",0.38091280179045806,945636.0922132821
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'RBI']",0.4213097902664439,882897.0180189211
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Walks']",0.424938695829579,879895.9472692974
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts']",0.4700575239358712,805490.4886049943
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'HomeRuns', 'StolenBases']",0.42975785687011986,871417.97484343
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Walks']",0.4219520019759514,883594.5764410399
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'Strikeouts']",0.4596334346296872,823038.437606792
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'RBI', 'StolenBases']",0.4298962985807269,870160.890452795
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'Walks', 'Strikeouts']",0.40882530799522526,905455.0081555897
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'Walks', 'StolenBases']",0.3983096968946894,924041.4086184663
"['OnBasePct', 'Runs', 'Hits', 'Triples', 'Strikeouts', 'StolenBases']",0.4069066054559186,908577.4869334655
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Walks']",0.4173452706825051,888052.5341306912
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts']",0.4637436883898175,814846.8870572493
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'RBI', 'StolenBases']",0.41610417034587516,889390.0298742771
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts']",0.48169639056800995,789037.8830939841
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'Walks', 'StolenBases']",0.4266899239025916,875254.0804400841
"['OnBasePct', 'Runs', 'Hits', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4684780182411952,807226.8701266592
"['OnBasePct', 'Runs', 'Hits', 'RBI', 'Walks', 'Strikeouts']",0.4720262613929158,804129.7119332375
"['OnBasePct', 'Runs', 'Hits', 'RBI', 'Walks', 'StolenBases']",0.4310788362243043,866516.9779675694
"['OnBasePct', 'Runs', 'Hits', 'RBI', 'Strikeouts', 'StolenBases']",0.46521793034921843,812051.0276108469
"['OnBasePct', 'Runs', 'Hits', 'Walks', 'Strikeouts', 'StolenBases']",0.40385444249336916,912666.8113917155
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.42269737791795714,879675.2469204856
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.4068278370940671,907418.0764102886
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.452424412607049,834311.5519142847
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.4133407274841502,896995.3180333112
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Walks']",0.41301736724688565,895946.2424995285
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.4551970571484928,830424.5640634771
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.42130704179802214,882606.89701919
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.397737022523937,921938.8801861886
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.38636027879769613,941838.8143755151
"['OnBasePct', 'Runs', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.3979975742500869,922637.1984178487
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.41519590714928933,890155.2987582565
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.4633495624560708,816439.998202981
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.4151689887236777,889644.9702646304
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.46027304905158617,823490.1163884096
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.41002518980811953,900944.0896823395
"['OnBasePct', 'Runs', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.44991575415082236,838360.7686975537
"['OnBasePct', 'Runs', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.4622047270740997,818808.6534780276
"['OnBasePct', 'Runs', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4191796627246954,883253.8625002634
"['OnBasePct', 'Runs', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.45355734382683155,830110.0310632542
"['OnBasePct', 'Runs', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.3928460529811074,928532.8243637986
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4258902717810359,876003.0512351785
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.47692367482841186,794131.581579007
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.4388803823727164,853723.042659368
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.46635683686682067,819381.5498196043
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.42425659423686995,885462.4215903888
"['OnBasePct', 'Runs', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.46971917711111216,811191.6856936894
"['OnBasePct', 'Runs', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.46496103911764114,815046.4564424932
"['OnBasePct', 'Runs', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.43098660169517755,868470.2427182423
"['OnBasePct', 'Runs', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.47189792203624653,800967.2774300289
"['OnBasePct', 'Runs', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.41387221018771053,903510.6041153681
"['OnBasePct', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.4834786448569489,786829.9502251779
"['OnBasePct', 'Runs', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.429606186414669,867634.8258528368
"['OnBasePct', 'Runs', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4810281568967564,786289.393681931
"['OnBasePct', 'Runs', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.47589898943990894,803700.9442762999
"['OnBasePct', 'Runs', 'RBI', 'Walks', 'Strikeouts', 'StolenBases']",0.48002760591988397,788807.7288571207
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'RBI']",0.3958978173832434,912991.8506169736
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Walks']",0.4141041030282193,890985.6578165169
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'Strikeouts']",0.4433776478426571,838704.854533927
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'HomeRuns', 'StolenBases']",0.4175055242475557,883355.2831292453
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'Walks']",0.4051355175312361,903001.5820483776
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'Strikeouts']",0.41411348457677344,882189.6172836181
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'RBI', 'StolenBases']",0.4122171584533881,889434.1814892676
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'Walks', 'Strikeouts']",0.3835893730473487,935277.7179054456
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'Walks', 'StolenBases']",0.3749714531534506,951122.7963432102
"['OnBasePct', 'Hits', 'Doubles', 'Triples', 'Strikeouts', 'StolenBases']",0.35756862184732957,968668.5887092429
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Walks']",0.40010842835516935,910269.4567931958
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'Strikeouts']",0.43518675481002367,851594.8407749453
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'RBI', 'StolenBases']",0.40632715521036944,896906.8655473369
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'Strikeouts']",0.46796137541589944,807573.8877394979
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'Walks', 'StolenBases']",0.4143385932782624,890847.2196143931
"['OnBasePct', 'Hits', 'Doubles', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.4555290407547498,821061.0459705675
"['OnBasePct', 'Hits', 'Doubles', 'RBI', 'Walks', 'Strikeouts']",0.44813201943497827,836848.6044321315
"['OnBasePct', 'Hits', 'Doubles', 'RBI', 'Walks', 'StolenBases']",0.4169038306292359,884181.2661052358
"['OnBasePct', 'Hits', 'Doubles', 'RBI', 'Strikeouts', 'StolenBases']",0.44038238134398683,841153.4009591148
"['OnBasePct', 'Hits', 'Doubles', 'Walks', 'Strikeouts', 'StolenBases']",0.3810453091942851,938573.7086346177
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Walks']",0.4108844724443331,896227.1502171985
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'Strikeouts']",0.4443874763206731,836991.8700803255
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'RBI', 'StolenBases']",0.42190196695006676,876613.8695937404
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'Strikeouts']",0.47793940063556717,793768.6902709681
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'Walks', 'StolenBases']",0.42382786298210895,880664.2893735522
"['OnBasePct', 'Hits', 'Triples', 'HomeRuns', 'Strikeouts', 'StolenBases']",0.46718125105725994,805591.258580301
"['OnBasePct', 'Hits', 'Triples', 'RBI', 'Walks', 'Strikeouts']",0.4524203697592311,831380.1705673588
"['OnBasePct', 'Hits', 'Triples', 'RBI', 'Walks', 'StolenBases']",0.42385920516240666,877713.9715315469
"['OnBasePct', 'Hits', 'Triples', 'RBI', 'Strikeouts', 'StolenBases']",0.4497712803921269,829618.120095816
"['OnBasePct', 'Hits', 'Triples', 'Walks', 'Strikeouts', 'StolenBases']",0.39002426599287887,929754.3828882545
"['OnBasePct', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'Strikeouts']",0.47235185663596696,801279.3075837746
"['OnBasePct', 'Hits', 'HomeRuns', 'RBI', 'Walks', 'StolenBases']",0.418328358757699,884576.5184557459
"['OnBasePct', 'Hits', 'HomeRuns', 'RBI', 'Strikeouts', 'StolenBases']",0.4660515985903566,805000.8316227845
"['OnBasePct', 'Hits', 'HomeRuns', 'Walks', 'Strikeouts', 'StolenBases']",0.4861992201785121,781808.5349869335
